ID,Population_Density,Age,Income,Home_Price,Rental_Price,GDP_Per_Capita,Unemployment_Rate,Commute_Time,Internet_Speed,Crime_Rate,Community_Satisfaction
684,6097,30,42298.00374,326716.5563,1363.704738,51846.31109,12.27776174,47.89818368,74.67778861,2.204132197,10.42325216
685,2148,60,67557.63127,193797.5086,602.3724974,16961.89047,14.60218517,39.78329838,51.61999321,5.279197988,5.025260695
686,4880,62,67880.854,163277.5806,602.6015476,75483.24287,14.93436327,33.9281782,96.24877555,7.343497442,2.700592609
687,816,42,63238.91582,468680.6507,4312.887702,70913.43468,7.122965871,18.81520002,102.1374158,5.121482142,6.414998119
688,8039,70,85822.02508,125495.0366,4714.47462,18143.23595,8.554156501,54.81966617,22.44242563,2.117516905,2.952813043
689,5665,59,44230.32861,158922.3287,5328.99702,31731.82615,2.462467889,55.17370799,42.31780997,4.627559054,1.706244844
690,4644,53,88304.86844,65152.74097,1776.164781,26557.3795,6.718677429,22.74158263,81.52280578,3.980608234,1.416920251
691,5076,44,23116.31579,305948.3888,2935.635976,39615.47962,5.928499344,17.20217948,42.19303828,3.612671931,1.222944283
692,3519,55,50894.3943,460210.2078,353.6657791,25102.40633,9.002011964,48.29354972,12.52136437,2.322805029,3.413567878
693,7339,77,60229.1421,388763.9674,1884.889489,54493.33295,9.802719439,44.14217871,89.71691572,6.314720215,0.355080587
694,9866,24,101682.8647,459899.6739,2162.362919,44737.56048,13.79351153,6.071057693,56.38233415,7.802267071,9.516536918
695,349,22,47958.09424,513363.8722,1634.670577,66245.4088,10.28227381,46.10248763,45.17363529,6.498789076,6.271135868
696,8965,60,94234.82579,109522.4236,4425.954052,26338.61505,11.01278455,38.22488477,17.57138648,2.91561378,9.272435141
697,870,62,40889.2854,153088.0964,1329.780301,36987.14959,6.11824365,47.20538648,81.6454937,7.749005098,4.009110498
698,4463,75,93180.76356,335735.7219,4098.511025,36366.40584,1.949039975,22.64843429,51.87622409,1.101956416,4.80289314
699,1177,74,55505.81272,105536.8957,2192.8586,17221.18784,6.027883586,37.11316206,23.51597563,1.23357787,5.91774862
700,8527,68,63387.12118,51349.24717,2762.972404,59657.28696,10.49518719,12.62344107,44.08190239,3.976153967,8.288406284
701,8680,48,42500.39456,133112.2932,1680.407086,61505.45014,4.974907774,57.15373091,60.04777608,5.632683945,7.833278503
702,8001,40,28844.9368,76227.31203,1924.88101,63665.96729,11.16467712,42.40815796,108.2025161,1.129910504,5.91754164
703,4958,59,61150.68192,220455.5705,991.5966716,31601.95313,9.474100123,52.52820346,102.7668133,7.298261231,3.676883343
704,6644,27,49917.02975,500734.5372,4013.751964,46878.00481,4.753306058,48.62413636,23.5093669,8.805492052,6.519780133
705,4819,49,86854.84662,78732.10948,5891.625523,17176.03253,7.044646491,29.76207754,69.02892677,3.353966204,2.501921615
706,2914,60,27114.22144,304491.5246,2467.447398,55102.06126,8.774921587,54.17955429,84.54992806,2.932322079,3.046118884
707,3474,70,45932.71993,170584.145,2446.962017,57432.0315,7.238996659,12.90106779,81.31795544,2.808593224,2.033001354
708,1352,47,61678.25266,332739.0397,1148.017473,51170.60703,10.93868563,45.67666691,39.816827,2.568048902,9.671946341
709,7096,56,33532.6143,397155.9168,1099.865697,37456.97463,9.156442427,19.89144872,-3.710568902,0.292987534,0.894131317
710,4773,48,57467.94234,415834.5241,2790.361717,76679.00874,9.597352712,21.01274389,79.70020009,8.479113703,10.33798666
711,4630,35,16228.82384,103999.8872,3577.814324,49941.44833,11.42993791,40.46314203,24.03224565,5.150238558,-0.374217723
712,6981,53,76384.26406,444592.1832,3054.197016,33060.65704,6.774440575,54.81742909,25.15125206,9.739422004,4.045815129
713,7049,19,26940.14246,233648.0859,2189.374726,57666.23813,14.18618991,56.65271032,82.1627258,1.364594865,8.513773856
714,9621,31,36998.64857,442520.0965,2618.965909,46196.34662,5.063395025,33.21561331,91.51983887,7.985425361,-2.396585113
715,6341,30,21984.20407,214246.3784,3377.056484,26383.42013,12.02801973,29.10952056,21.60490816,9.646208044,7.724564695
716,8117,46,43876.44187,117496.8029,1266.694561,26968.44594,7.87052443,60.24876653,66.0987521,7.755110607,5.578815621
717,7041,29,83402.68303,326114.5965,2870.932035,75746.71779,6.502272691,26.16985498,17.08736052,8.970479677,5.673151073
718,9650,56,51373.63855,444931.7742,705.3637502,26468.44777,5.247612217,40.96040462,90.34822852,2.123461468,4.909996294
719,7102,19,84684.99268,404396.7297,2336.430956,27037.09019,7.714475179,44.30492907,59.42905624,6.84698357,2.245100514
720,1431,49,84908.21021,328549.6582,1546.201144,58599.57318,4.651506988,22.6284098,32.62752471,5.567213962,6.824579077
721,4361,30,93062.3778,248877.8549,1456.602984,40245.10929,5.184396635,9.298577315,39.51765578,5.416424417,5.892366702
722,7748,63,28202.0581,348470.4365,4178.185165,53200.19085,14.92328938,38.61740336,49.65840501,9.418963529,2.851833212
723,9650,44,79016.50911,444226.8359,4072.392582,48274.81243,12.26756714,29.4463516,16.6228821,4.347778927,10.47906692
724,5215,66,81687.56352,517013.3361,2783.868824,31216.8355,11.75568868,21.84798162,16.1198244,2.016089896,6.429642133
725,4737,58,82427.09113,166461.0959,4087.177492,48512.06573,12.56832213,8.42657641,61.6775539,0.898886864,8.25919742
726,4954,34,56356.91368,81432.33916,667.6620244,21782.0783,14.51910365,23.28146494,42.85391201,9.316727553,8.690458569
727,3277,57,63390.99408,160380.8386,5015.609639,35186.48798,8.606317596,37.92386422,74.15911042,8.891219575,0.573980794
728,7830,48,42621.49615,372323.6839,3737.096245,77621.21776,3.160346299,51.14376287,14.70467693,6.215499912,5.231513161
729,2280,51,77865.15677,452951.0989,1271.712416,55346.17236,13.00469817,20.26166797,61.22696735,3.704256981,7.202933456
730,4992,77,41135.76157,84110.57583,2437.470757,46827.23008,11.71298224,37.61847332,40.90145349,4.617527736,-0.585647259
731,7143,41,86031.67419,176508.1025,1844.192891,65009.44419,7.432587642,24.95474634,0.253846081,5.904575152,8.166117231
732,237,62,57361.40253,405983.2279,3421.818944,31475.79826,9.109324545,32.52543453,54.70528537,3.43826647,6.869861636
733,6427,52,84303.20537,392788.6154,1837.724008,32541.11169,8.476887481,57.59756889,18.80990271,5.523850639,1.699475937
734,3572,65,31301.24543,405756.2372,4935.339542,74975.93513,13.98522528,31.88702152,66.25932644,4.257930399,4.83013344
735,5549,23,70586.93941,482751.0659,2018.259803,42186.63951,6.369046113,55.96700817,60.06314268,3.758277479,6.24078678
736,2932,36,42981.73824,352296.1537,4007.515439,70439.50265,15.09842422,35.48434889,78.60287625,0.69000658,-1.183099964
737,3679,47,26806.98498,501366.4762,5246.666343,62573.03779,14.26008141,42.13273693,15.74978775,7.890615017,12.36333631
738,6071,24,52934.52333,475194.0318,1944.057031,13704.28303,9.754216647,27.81230661,33.82192331,6.946824345,10.12951206
739,4264,27,29852.99643,274063.1119,1905.121669,27305.13563,10.19669689,54.69066045,70.21049836,7.52000365,6.765659745
740,8041,58,81075.83428,99020.84658,2268.813051,58714.98456,6.664786232,52.92031797,68.35628652,5.590157706,9.391929139
741,5669,49,40479.99206,467496.2117,2163.93963,57235.05028,2.113288318,34.85924209,25.82960353,6.85124234,8.782235432
742,4400,51,39402.24667,474204.9599,3324.759675,68334.25259,4.092715216,53.43931821,-3.259170318,7.596167325,4.947857213
743,6369,45,74415.06069,417344.2761,5611.145196,52382.46868,11.50384058,0.434723083,40.88045165,4.312056733,1.240192843
744,3918,77,75955.4457,457282.4681,3606.771961,39111.25499,8.224694153,52.46557847,50.72481734,8.835666542,6.386868786
745,2006,32,41248.35372,335851.1616,5387.12309,55641.86131,4.245440051,20.90194383,31.77031797,4.557772478,1.930449253
746,6354,47,85675.88033,292838.6193,1190.471803,41764.59396,6.248669663,26.61492209,64.5289507,5.293736733,5.568021443
747,860,54,25579.81015,445016.9433,1847.19864,43983.80303,15.07002028,18.79909939,37.45927566,6.488636384,11.15798261
748,7930,46,68257.7739,480168.2276,3627.238419,21636.73647,7.039771336,67.15773027,52.0544778,5.481996291,2.861902757
749,7450,39,93619.70093,55722.18785,4834.627328,64244.42471,11.19109655,59.95928357,19.10974279,7.86275707,6.843018133
750,6338,21,64795.21314,151113.9898,4065.292784,82234.13712,6.20361664,56.61696997,42.34792743,3.939020879,5.065804602
751,6190,37,63128.33665,305958.6479,3180.388907,31236.65844,9.459747156,57.98889727,20.00713794,9.12476663,0.909118547
752,6131,49,82885.72169,302869.7498,2389.989482,54897.38681,2.867130931,34.85709322,-3.712966598,5.403015482,1.872551023
753,7787,53,82468.31223,209367.5567,3897.384403,58620.18626,7.828351472,59.63362484,49.38469524,10.24898505,5.191174776
754,9191,67,42701.10436,310869.2448,4752.434592,47397.16087,8.158170086,55.47690895,37.11163623,7.891742721,3.488400162
755,8572,21,55127.59958,194239.1294,2602.299208,79693.10243,5.852136302,37.43872792,54.51856241,3.675116043,4.621085513
756,1987,44,32069.72445,322190.7005,2422.727989,38434.90113,8.301656697,16.41500796,81.00551337,9.335286046,2.061895683
757,3366,34,72301.26045,502716.3417,3324.957767,76600.35718,11.63535058,42.06340509,107.2240442,7.264339679,8.071503469
758,766,29,36960.30526,445024.5573,2138.132481,57446.01586,10.35086713,61.09805897,26.58455019,8.946113142,-0.592566234
759,4288,39,71277.09382,486101.5165,4812.110476,63000.91747,11.06607023,64.06423838,95.92063975,6.673723225,6.152708259
760,771,34,29617.66209,391677.2003,2150.923267,46341.31248,6.397032131,55.06461081,33.60267291,-1.48784266,1.001148984
761,6877,27,52910.98277,191791.6553,5721.038691,63865.10394,9.997276519,56.63236117,7.992582301,3.617720192,8.126682328
762,7670,71,20514.68356,115337.2941,1412.268564,59802.17817,15.31710541,50.53873198,98.33620514,5.185477569,4.647412509
763,8056,18,100349.8882,450276.1434,3491.526136,39261.39209,14.17748462,53.29509112,69.35020648,8.840546738,6.14811366
764,5224,39,61626.65959,298853.3462,4456.681533,46277.07989,13.67686026,44.23634162,98.85480034,6.789578404,10.27802302
765,5685,43,16038.27597,157787.1282,3261.662602,26626.78768,5.492863385,25.10912198,16.84616868,4.493065819,12.93148149
766,4877,73,65700.48589,214064.7225,4283.465117,62582.52485,11.84040098,44.57671237,24.71648682,7.235326591,5.607275202
767,4000,76,50139.30733,338636.1576,1602.259906,23941.37508,8.912965585,42.39497663,42.17716585,5.337845878,0.657257531
768,6777,35,48743.47655,412078.045,1247.707399,52905.29845,3.508104765,57.30906697,69.91769689,0.389488723,-0.583969982
769,7081,67,97811.38138,422302.3994,2730.073802,69790.05382,13.58599287,28.46833851,29.89020216,2.49100888,1.196986372
770,6476,31,37886.94608,131824.8303,3907.631687,43170.85716,10.97501324,7.801145878,84.68386346,3.57643308,6.600811898
771,623,64,55740.4796,300558.8853,2879.867934,41876.21857,4.584980859,13.75598285,60.32359123,1.427546971,3.043824207
772,2493,46,34988.63936,479951.4542,2563.132315,64288.7969,2.726168668,44.323678,34.25378511,1.327116532,12.93120996
773,2693,29,100800.5885,195021.1821,1180.482112,43053.15253,13.86163697,39.45276732,58.36854483,-0.741701267,10.86185817
774,7340,53,103831.95,201877.1539,203.5959825,20160.91534,1.195255045,35.1469331,51.89989845,9.422265953,4.268481514
775,7037,76,78645.04628,160777.4353,3935.519735,62390.06409,1.98144921,15.36566706,32.452137,3.655272693,6.79871183
776,6290,52,65035.61525,202384.6467,1808.807433,70185.29223,9.383041045,39.79281234,112.2777421,3.023161182,4.501591135
777,5340,69,46395.46249,413589.0335,2015.178412,62300.99206,2.497412399,11.9810074,56.17355257,2.907160571,-1.545698993
778,6593,78,72382.27378,256165.8956,3300.078093,29678.05282,14.4087416,34.63176817,22.99094086,4.937590496,-0.432682361
779,2978,29,53307.28721,385167.6853,3337.230381,68230.74218,8.85048128,32.71318773,79.3391092,6.807261553,8.584359274
780,4243,24,49943.04492,477772.6167,3105.484431,49468.60727,7.472711677,25.74529463,83.99156121,0.865577146,6.682395359
781,3744,46,83039.7668,272843.8971,1870.060328,70640.27315,12.33108129,31.24464408,78.31332729,6.326636776,5.841884428
782,4532,28,32801.61385,339541.5995,5258.895561,62941.71039,10.15813627,32.42862247,90.68190528,8.161048349,4.414795034
783,1376,50,26294.02963,218171.3658,3269.249493,69943.41215,5.623741232,61.46150817,61.56130829,5.293116877,2.922434889
784,5911,23,23230.67831,326519.1244,1505.147494,30906.56527,11.41738476,30.79828226,70.27299387,6.688546892,3.705064216
785,402,64,54747.23925,229255.4163,3720.86696,49629.57395,7.236176419,23.25053912,15.86591198,4.034808455,4.311155145
786,738,32,65978.22871,327968.966,2275.042194,39681.05981,5.16962049,19.98916753,61.85666789,0.380880409,3.984497559
787,155,49,75346.53961,347864.7256,1555.208604,26382.57906,11.92825064,28.31405801,64.49407216,7.15723173,3.186947656
788,8817,68,24549.36536,132920.5606,1695.895584,21875.14692,11.23883624,12.67364185,27.14841576,8.396103285,6.657626064
789,8250,28,54867.63702,141598.4925,930.0774791,77806.78276,10.32654965,17.70047245,57.16815738,7.467786898,-0.861044275
790,2225,75,77202.23586,309582.4018,2757.753591,68853.46605,15.8661239,43.14635916,64.6973232,2.21110072,9.44427078
791,464,40,41100.17881,116640.5881,2497.17409,59738.63122,11.09375957,36.13058037,74.16395082,9.885983754,3.409475165
792,6909,43,73297.1145,92730.36371,2183.894997,53472.95878,11.2571159,39.75436907,2.276460225,1.930419777,4.276290603
793,4721,51,53869.91952,506701.8973,3544.221483,45202.96362,13.97716623,48.93918067,88.79465191,1.992703252,-0.645582876
794,5226,63,97460.27039,255643.8389,1093.437612,35690.3375,2.072651427,10.39521796,17.6110716,5.001800171,1.789508108
795,5222,51,76350.68652,173784.9554,2287.084299,83264.94076,7.823949604,66.29128968,29.91483359,5.760332785,13.79719044
796,1746,46,31447.53903,295428.1678,415.3505378,59549.31269,12.43398235,15.27210877,72.1857335,7.371141568,12.45038879
797,1018,21,39921.12615,321684.6317,4432.906617,44190.35183,9.342916499,33.91695106,62.08319507,3.10467442,7.464398955
798,2897,34,64280.43608,384567.437,1087.913419,38380.98337,5.330355917,15.46314008,62.47458719,2.579974226,10.19291433
799,6606,52,23567.12065,171998.8564,640.5067509,58962.43639,6.116303306,58.96271401,-1.183323897,5.187027079,11.30574335
800,5970,30,44106.961,473937.9528,2093.324044,37505.76761,5.779916035,30.90328995,59.29627053,9.187745794,6.954970607
801,1631,58,42282.17167,126183.4535,2716.381475,71574.29004,9.672167068,18.9122029,102.6999063,1.48242579,9.396052817
802,8272,56,36262.29474,288970.4528,2486.788423,46434.41553,11.50131533,35.84776265,78.48138142,9.207823884,3.2620705
803,3445,32,44728.04042,367182.2407,3476.899686,44287.5535,14.95624084,17.13886551,96.68361486,4.33463034,10.26346792
804,7773,72,30918.88896,306315.7678,3098.805104,73888.61188,12.45532016,45.93827473,6.346112137,8.043513274,9.200613856
805,7049,46,76278.10855,414813.3314,1631.498122,80979.22422,13.07871351,40.77029289,22.75738555,5.2711945,0.313439008
806,6982,46,21526.20005,137434.7045,3119.609172,58103.32072,6.192974435,18.50161351,14.70524201,3.415807674,7.435787034
807,2006,28,26249.26033,230407.6661,2917.253827,29496.26836,8.221483942,31.72480919,48.1164643,7.767437216,-2.146113464
808,3186,69,96356.23078,296827.1089,3256.874418,38438.03627,7.542303602,19.61093248,48.99663213,9.993823794,5.484370837
809,8252,49,60718.73379,98163.66903,712.987346,50154.82136,9.985542522,44.75835769,21.18930453,2.781526571,1.661029682
810,5850,19,64018.0225,393791.5376,5213.050547,62086.99223,3.434410693,26.07888611,72.25511817,4.954526842,5.124483034
811,9005,64,35991.42555,277995.9621,231.7318277,63812.11945,8.996705149,35.71310283,22.21768351,1.443537263,1.391713357
812,1162,31,39429.01135,273704.7156,1447.724888,56241.40236,10.30225642,49.69964903,78.92321246,2.479555389,6.349390241
813,2076,37,27910.77634,113002.7924,4255.776974,44286.10799,8.475030316,22.60572039,112.6331247,8.033935472,-0.107931169
814,1396,39,60764.41209,267100.0366,3583.078679,46197.7634,13.87444726,53.21688109,80.17896609,1.722634112,6.863705095
815,6329,28,30147.24476,417110.8304,2533.570478,60909.70542,9.632470398,32.19983948,77.73562668,8.2837823,9.786627691
816,7741,44,21521.68789,47651.66736,918.9005824,49624.7179,4.732399863,21.71945175,66.07200502,4.942104478,0.607595226
817,225,20,91500.78032,126699.3567,4864.93147,61263.46991,8.129614085,29.12591811,36.42447724,11.18137017,10.77448319
818,4732,34,38411.45419,71452.45836,1588.269808,19707.78545,10.16244577,53.90551829,3.312116415,2.451162216,-0.249201698
819,6388,79,78607.56948,301327.8813,1670.915366,56533.86664,6.036979176,28.04588428,5.762642092,1.908892492,5.245883092
820,3696,61,65792.68918,166277.6435,3044.963241,38678.60197,3.378654828,16.7772154,33.86122236,2.751642751,2.448582396
821,6268,73,46668.64496,285955.7803,2235.120007,40684.28477,8.679858651,21.68429633,69.84113804,7.336672507,3.707832602
822,9895,45,20384.4309,187415.8293,1054.04739,71700.35681,14.15674157,56.25055277,98.21333675,5.605307943,0.662937306
823,7661,46,99967.89024,209394.6463,5478.197339,45479.73478,10.23692002,41.49752482,103.2292821,-0.748217543,6.667784726
824,8358,38,69300.36247,155843.692,2581.811076,57646.73043,13.71627371,45.08648603,6.827637424,8.04678598,11.13180531
825,332,64,25627.06984,176302.2666,4572.703334,67851.58195,11.9248836,21.18583203,103.3808612,8.769718296,3.148471655
826,9461,33,88065.77698,409363.4702,292.9642502,21479.7662,2.86895437,57.58429542,48.85108824,7.43749424,0.480165025
827,6471,54,21681.09298,344175.682,1615.334219,35473.56822,9.941013912,70.00778919,79.76483614,1.745120942,10.45657656
828,4306,76,58349.81253,453169.4788,3146.493269,50076.45589,9.288168388,11.42823781,22.28699519,3.729847191,1.962759852
829,9785,37,38520.66813,124410.3671,1803.698767,74140.63057,6.261224618,14.75564115,0.691782274,7.141520647,4.715615989
830,8043,23,101263.3033,211608.8502,5359.115745,49354.5255,9.640573556,52.42714472,45.7424066,4.279293219,6.501938228
831,6991,36,30321.971,155658.04,2375.792278,60601.8224,11.86829564,58.48916089,88.58298992,0.67026706,1.994489643
832,6838,74,73521.59312,137305.8723,67.00311009,44670.50464,5.563488202,53.91998664,30.58706297,3.928852111,5.937960946
833,2572,22,49561.6959,407921.515,3031.69365,52002.71661,13.84731276,60.91908596,9.737353921,8.528436119,7.585045556
834,2839,20,38429.88953,215146.271,4806.936978,68801.37442,11.27330017,34.27112268,99.08706805,1.427350296,7.926128139
835,5501,76,37858.57677,492801.0801,2451.254965,67640.89592,16.37478114,16.38371406,95.16226296,8.406122173,6.525475602
836,1861,18,49138.71706,389360.9083,1525.436674,31241.48133,4.21660702,52.23006568,16.48705721,5.641928536,4.858307183
837,976,75,66985.21432,354371.1477,1306.430653,22692.1838,16.84393598,36.5637354,69.72905574,7.744871377,2.638661069
838,3912,77,66097.93943,316414.9038,4894.308963,36988.7095,6.850728761,56.28457194,41.19884053,6.021379147,0.667154793
839,9604,55,23411.34675,78659.66942,773.1098841,52551.18411,3.992037029,17.51674857,45.04722955,4.42900112,5.383597083
840,1560,32,78835.94391,183947.8797,2514.404517,25545.29701,10.71798887,39.50849462,64.81129127,2.479646799,2.207414401
841,1833,51,22769.9421,125897.429,3205.527258,60846.20018,10.42002158,50.29192696,44.38204319,7.283022003,3.84286057
842,1705,78,51186.63422,433792.2654,2345.599202,73841.58897,8.692886157,17.50199725,48.37374623,2.998830131,10.38011932
843,5722,52,38611.81127,328802.4035,2604.303334,30720.0892,8.267587498,21.34678542,55.3864984,7.69523457,5.044394933
844,6867,66,66577.36113,76341.24115,1246.096453,57648.43028,2.725874654,46.87722617,38.14837272,6.042436489,11.07233482
845,7086,42,33426.38589,152851.1183,4875.098358,35919.60466,11.18656627,23.2896058,66.61781803,4.12304369,2.627745662
846,3617,41,74517.16002,457968.0516,2466.112212,54347.71221,5.7073944,41.31667696,49.86123373,5.002982015,10.63225575
847,3835,29,30790.46553,38142.42353,3644.135732,39813.49954,9.439606173,55.43479717,60.52178655,3.160075039,8.913193008
848,9452,35,54748.02593,98790.38338,1768.248855,47613.03149,8.476086314,25.55725031,37.87447756,8.007810337,6.597688777
849,8534,32,32894.18535,80331.58945,3299.735447,82106.84846,15.6409157,61.86851196,64.38484452,1.382776607,10.99243018
850,2690,61,26528.19916,495064.0142,1118.221986,30312.40877,9.412896433,42.1863898,82.81190163,9.878730904,12.9993043
851,1163,33,72281.85948,175108.3157,4740.698837,40160.69405,11.3119961,35.9557261,67.2604956,9.095918965,9.936974182
852,4424,44,88407.25647,480669.0612,5410.59157,73535.88642,14.08048578,36.8171691,47.73460954,0.802377594,1.453042774
853,9211,25,100307.065,152026.9755,4597.53847,59146.97449,9.876843902,56.58131735,37.05673448,2.584315168,7.860793785
854,5442,77,90268.9233,195155.6254,3683.066578,26760.05567,3.459410543,18.73414823,78.04252377,5.868802943,4.6781951
855,105,63,68944.45808,281332.6403,3695.685141,57210.1686,1.235696191,20.85937642,26.40150388,9.455710994,7.817251084
856,7589,42,94403.81633,217000.7016,1048.928294,38814.08962,10.34414592,21.3655087,95.65698617,4.066842078,5.761367278
857,8759,34,17113.24737,79792.05359,502.408988,67003.91637,4.296695459,27.87818809,64.47579603,4.433962429,0.151189772
858,8295,46,38541.94735,385891.4549,2392.406987,32555.40412,9.959690541,33.40777981,43.32628935,7.158958646,5.298253898
859,6066,70,105713.4721,97527.80073,3206.483119,39589.65996,5.730971546,69.25091675,49.09930083,2.038473797,8.77710019
860,8937,25,46867.3979,164419.8939,1544.294069,34757.37348,4.092268621,51.05580227,84.86729138,3.637103225,4.887280508
861,217,32,31989.62817,157565.8532,3878.74317,51493.18029,8.649037034,30.20434424,55.07786356,2.046107814,1.795879075
862,2651,44,41615.71022,465361.4065,4750.313375,22241.31941,15.71140626,33.07555154,42.06269776,5.682180384,-1.846297319
863,5660,63,56930.33031,351801.5919,2689.339389,65733.89181,10.79606316,43.02716521,72.04915177,1.577587329,1.551629931
864,4389,67,49664.32399,98683.55658,2641.758069,27735.04528,14.94267922,8.680073921,77.5667955,3.012041749,5.015602743
865,946,69,41066.41918,384751.3991,656.7158803,60605.46866,13.28206268,54.00819229,15.48361549,8.677224501,3.83998412
866,6416,24,76439.22103,267708.3144,5198.723641,35574.09803,5.474864364,56.70327179,79.08768231,7.512854292,5.064906033
867,6569,20,81664.7287,415418.5588,3838.249243,46337.54166,5.859591314,53.86995901,95.02447744,6.437247431,8.341166579
868,9433,46,50694.39762,432078.7239,1654.853775,79717.66365,13.08006147,30.88089136,103.7119102,0.87808156,3.430709109
869,9015,61,63320.46503,522601.5055,3862.956705,28640.65252,13.71709859,33.2824092,75.47981888,3.704669263,6.361831887
870,324,70,15491.49814,189100.0169,3797.013191,64835.64933,7.934446911,2.413512401,95.23923308,-0.054456932,4.14134269
871,4308,41,25155.00185,152245.6628,4371.020503,44595.6142,15.19075083,30.39163492,71.63749115,5.724578874,8.338163835
872,6383,77,23087.96783,221216.4545,846.5711375,84624.94418,2.968954644,31.67858907,57.45282228,3.512231489,5.321381547
873,2148,75,50176.05709,146529.1424,1117.544106,54468.07002,5.388340454,65.07993224,56.1798047,2.710178307,7.316154362
874,6333,20,59185.29501,429443.0061,1374.627095,70747.11706,10.22990479,57.86631186,25.37534555,0.485913439,7.137940266
875,9865,37,37189.40833,264777.9278,4319.878123,30976.94785,6.764159265,59.31239885,55.56237143,3.666950543,2.806557677
876,1928,63,51797.35157,259161.9518,1171.366081,67976.3298,4.064870498,56.56939962,56.49943074,5.316201172,12.30979611
877,2017,32,44055.00751,316499.718,3200.526353,22180.52736,6.724968398,5.294444823,77.26744497,6.167408862,2.348289556
878,4334,42,24749.43944,438349.9007,4752.328902,72704.41852,3.244899255,39.02419947,76.14806905,1.950283399,2.712865298
879,7088,47,84132.47245,109100.6649,1200.290095,30670.10896,10.8765654,11.73793953,66.88922993,7.614080168,10.81048626
880,2126,31,98449.25297,227987.3342,3616.593947,80092.69087,13.19847987,25.57182684,40.51254233,6.435610059,4.891865609
881,3844,24,37803.71782,181960.1136,241.6991116,35633.5478,12.65699472,36.74162004,15.31655759,4.202557667,3.63107328
882,9193,34,86052.55782,229976.6527,1531.020722,29504.51444,10.01767799,42.52349824,35.17204266,9.201942503,5.404829603
883,109,79,45849.16038,109004.865,3712.758412,39082.15982,7.547590542,37.39228295,73.10005294,5.133864742,2.256769352
884,360,61,33842.09435,290320.5491,430.177678,62792.80401,9.543507746,12.57852381,14.89644506,0.190449996,9.936618629
885,6138,37,69537.56323,367136.3857,3180.465665,56240.18846,2.023677358,16.00802444,45.74753804,5.542826343,3.918159332
886,9965,53,71124.56744,473495.3164,2081.877038,75035.35943,5.397497433,18.57195713,48.70961956,8.91244964,8.635961826
887,2319,26,62542.16593,170693.181,4428.22146,52623.43799,5.299464408,11.09063774,80.56043641,5.202573964,9.14635221
888,7141,55,63756.55043,184792.1899,3725.284613,80537.48783,14.00455491,20.76559992,80.38498382,9.482908806,5.754481363
889,2160,65,92048.0836,252595.4748,1321.356597,32569.71266,12.90864203,39.22301768,64.62511852,6.198881833,7.316699411
890,5387,74,75261.27222,160728.4259,3254.268247,72006.34784,7.933193326,50.44654359,52.32216712,5.476462507,8.885793931
891,1719,77,91792.41312,437686.7547,2029.629667,36046.65037,12.86809277,31.94855518,36.77535162,5.946176843,2.430396877
892,8612,39,89458.67055,294150.4668,1841.341383,51312.04459,3.455447602,43.34551418,30.47494303,5.303775441,-2.470065728
893,1442,71,64397.10073,186477.0217,3550.699688,18357.88882,9.016407983,12.19159081,14.75610469,5.774158444,-1.295341609
894,2932,70,26847.47545,211067.7631,4702.996871,51002.88188,12.18090117,51.45084461,31.90953498,4.964382369,8.34161836
895,2924,70,33271.91475,185026.5435,887.2634464,31558.80062,8.38946648,28.60435048,22.81674368,6.402075624,3.62911027
896,2094,19,87130.58606,279340.7454,2344.716689,66517.55009,5.899204125,55.19160209,18.57978704,6.816736955,2.47899684
897,3590,41,97766.58243,340356.1669,2374.587546,63391.63305,12.56342919,58.96490258,6.590076902,1.367583074,1.195316804
898,9410,25,99107.79913,239539.7799,3799.562334,56659.08945,12.0326387,56.25440919,19.61104167,6.488269804,4.934525839
899,8084,28,91369.9125,238235.2436,2074.858776,45071.42294,14.94443082,11.95067015,67.64039995,6.069302643,9.382797781
900,1704,30,30100.12998,104903.9101,3462.326363,77365.5252,13.28002878,46.20756742,103.2272736,9.918837499,6.47568134
901,335,34,94392.91648,316287.0296,1253.585945,67500.50557,15.7947375,17.68483573,93.91675564,3.614263866,3.488388066
902,2008,25,104513.2139,356851.4648,915.5103705,44179.80604,5.901388082,7.085866201,-3.809011857,0.267227904,-1.26386558
903,8667,38,69396.08344,363020.6097,1194.296936,53628.18619,3.555390701,15.16144075,49.12330494,2.289953782,7.088629678
904,3630,35,41251.37807,271043.0201,3558.417942,47816.01743,5.81591536,57.28771084,94.05991177,8.653273113,8.0922479
905,5356,47,99556.82588,527374.3233,2493.885919,54331.70029,4.554165429,63.78564615,25.10153459,0.199590035,9.444320486
906,2735,35,70725.07089,115760.8419,235.9781924,31088.78147,7.694986117,28.18781916,72.99572269,10.25833403,2.270024102
907,8262,63,32652.53634,214258.6044,4665.918573,54360.86167,10.00705628,36.891543,72.84954807,2.177720582,0.764443423
908,9862,64,89936.14543,448269.2648,1845.78816,32093.03777,10.10583123,55.6630101,97.76035739,10.69244365,7.8504528
909,2660,48,66455.2613,199632.636,3558.107636,33620.46843,2.152742871,42.63086275,93.77919558,8.295263606,2.91446623
910,5515,55,30816.87753,298469.2793,1681.839256,28811.19191,14.06717577,32.4365886,60.36125999,9.015071977,-1.473811844
911,3491,49,59462.10586,293034.7356,3275.341373,50919.15434,2.5748668,33.29169587,75.06407453,1.834189615,2.435530984
